rel_x,rel_y,rel_z,rel_roll,rel_pitch,rel_yaw,success
0.12267762422561646,-0.3593795895576477,0.9250927567481995,2.261898357300244,1.1812796246849966,1.8997530372291593,True
-0.14551839232444763,-0.12595218420028687,0.9764921069145203,-0.9408899472670581,1.377129295928745,0.7134428948011715,True
0.5811324715614319,-0.23736527562141418,0.7736124992370605,2.555336246762055,0.8921531421411439,2.7538167013125747,False
-0.09463554620742798,0.8795985579490662,0.4616314470767975,-0.5355001738121747,0.4852677738943803,-1.4637370544926984,False
-0.08886075019836426,-0.19658130407333374,0.9716393351554871,-2.578307569003667,1.353352480131856,1.146245114144294,True
-0.5793947577476501,-0.812665581703186,0.057402320206165314,0.16631303736316924,0.06225518301766267,0.9514263202038692,True
-0.37106478214263916,0.9119558334350586,0.17025226354599,-0.9362864983118536,0.17597167205812078,-1.1843619631732574,False
-0.3155105710029602,0.3152206540107727,0.8902225494384766,1.1150814669546336,1.1085105105901163,-0.7849318300510173,False
0.5204511284828186,0.8128921985626221,0.2566107213497162,1.9614921882182574,0.26449651308000904,-2.140282165121226,False
0.34088218212127686,0.3660486340522766,0.8611034750938416,0.11304637449784136,1.0469792232357304,-2.3206072650253766,True
0.6131798624992371,0.4685591459274292,0.6311652064323425,-2.3305714657185077,0.6892750548325204,-2.4890981303315214,False
0.23726487159729004,0.4052540063858032,0.8780661821365356,-0.40454933919236286,1.0819576381262417,-2.1002569701231733,True
-0.5390981435775757,0.22455507516860962,0.8069419860839844,-2.9990279615909987,0.9471505215683436,-0.3946776417795045,True
0.6374576687812805,-0.2080499827861786,0.7370539903640747,-1.407473739826188,0.8358498124291841,2.8261146413263187,False
-0.44800621271133423,0.46750837564468384,0.7575778365135193,1.6688709419586765,0.8670008043126303,-0.8066622052432311,False
0.3046190142631531,0.41554200649261475,0.8522851467132568,-0.501937978086487,1.0296088427760652,-2.2041527000751926,False
0.483634889125824,-0.7057281732559204,0.5129188299179077,-0.36907123705646305,0.5441973972592434,2.171583872035051,False
0.32483696937561035,0.7052239179611206,0.6253809928894043,-1.234860521864923,0.6818026336526355,-2.002440006971298,False
-0.2669488191604614,-0.33524787425994873,0.8987053036689758,-1.457442507632229,1.1279089954475905,0.8983288093691205,False
-0.8452564477920532,0.4845035672187805,0.2210492491722107,-0.2544082098999595,0.2278273923155135,-0.5204733229077748,True
-0.10472932457923889,-0.16868191957473755,0.9752777218818665,-1.6680474681741493,1.370916141710014,1.0151644193918261,True
-0.11976471543312073,-0.8487910628318787,0.5101698637008667,2.42741944759463,0.5409873318500327,1.4306180998742548,False
-0.5737245678901672,-0.050095170736312866,0.8124986290931702,0.8621578845792995,0.9567294698063602,0.08725096363453348,False
0.8839355111122131,0.12091508507728577,0.446898877620697,-1.5503652925652744,0.4686828019195864,-3.0056457557889256,True
0.03203999996185303,-0.11332288384437561,0.9882287383079529,1.246451321517208,1.4527568112910172,1.8463084553346112,True
-0.6389948725700378,0.7027000188827515,0.3080713748931885,0.8402355715963035,0.31822802963968305,-0.8328403827954421,False
-0.7191240191459656,0.1754561960697174,0.667550265789032,1.2668045827108636,0.7373963311934815,-0.23930767432538344,False
0.09872233867645264,0.46112051606178284,0.8769853711128235,1.2200993691474742,1.0796604656448925,-1.7815411027294863,False
0.6742697954177856,0.19836673140525818,0.7067344188690186,-2.005442067611013,0.791697071564758,-2.854822195371606,False
0.3101832866668701,0.14019936323165894,0.9355236291885376,-1.2019455548558793,1.2236170598410687,-2.715573021842166,False
0.8765864968299866,0.08347305655479431,0.4699805974960327,-0.17685519643835543,0.494728710671337,-3.046316447482482,True
0.01396799087524414,0.08423316478729248,0.9915357232093811,-2.2155532916227325,1.4853092663192167,-1.7350940882807138,True
0.4470904469490051,0.6086689829826355,0.6506538987159729,-2.94711953624001,0.7148002846983865,-2.2043258625087727,True
0.2845773696899414,0.3210378885269165,0.898488461971283,0.12450088342026998,1.1274032195550363,-2.296059826429296,False
0.27306532859802246,-0.0644448846578598,0.9550225138664246,1.3695772760921328,1.2864144618547295,2.9098211381366426,True
0.07689434289932251,-0.9642872214317322,0.2486342191696167,-1.0021936665253908,0.2562419647370679,1.6503670574825973,False
0.3795749545097351,-0.08957666158676147,0.9160026907920837,0.41121306878555025,1.170166112439581,2.90983552160576,True
-0.1550077199935913,0.1978512406349182,0.9630855917930603,2.320047298343056,1.3167301442290789,-0.9062122519792777,True
0.9506679177284241,-0.09888021647930145,0.2892259359359741,-2.2988595183686975,0.2984495751330651,3.0379522358494127,False
-0.3588605225086212,-0.901849627494812,0.23677800595760345,0.28154695863932977,0.2440046402619296,1.192211889694982,True
-0.9377343654632568,0.28163450956344604,0.19848871231079102,2.143150946641531,0.20472851563027544,-0.291761926841007,False
0.0349658727645874,0.1500285267829895,0.9832507967948914,2.0379258701403113,1.4161332843049954,-1.799752952047203,True
-0.37704038619995117,-0.1889050006866455,0.9019137024879456,1.2714137817870341,1.1354554300379136,0.464463506714007,True
0.03973323106765747,-0.04174402356147766,0.9935254454612732,1.8387365637579964,1.5131351695819846,2.3314635578767495,True
-0.054091572761535645,-0.03309038281440735,0.9931746125221252,0.10467362205816294,1.5073395788417594,0.5490066833156616,True
-0.3788699507713318,-0.5488084554672241,0.740347146987915,-2.7252181105868383,0.8407742842084033,0.9665735728521706,False
-0.027495503425598145,0.05456012487411499,0.9933192133903503,-1.554496371059767,1.5096609807194585,-1.1039397865634473,True
-0.48183321952819824,0.04948127269744873,0.8700505495071411,1.6842004643620432,1.0651538073653246,-0.10233142448242671,False
0.17130112648010254,0.303178995847702,0.9325973391532898,-1.071886176824594,1.2151185929598194,-2.0851069817729155,False
0.040056824684143066,0.27397242188453674,0.9561043381690979,0.8483408931710318,1.2902962611333242,-1.7161851216419992,False
